Question,Answer,Label
채무불이행으로 인한 손해배상책임의 범위의 확정에 있어서 과실상계 사유의 유무와 정도의 판단 방법 및 과실상계사유에 대한 사실인정과 비율확정이 사실심의 전권사항인지 여부,민사,0
소유권이전등기의무의 이행불능으로 인한 전보배상청구권의 소멸시효의 기산점 및 매매 목적 부동산에 제3자의 처분금지가처분등기가 기입된 경우 그 매매계약이 이행불능으로 되는지 여부,민사,0
반사회적 행위에 의하여 조성된 재산인 이른바 비자금을 소극적으로 은닉하기 위하여 임치한 것이 사회질서에 반하는 법률행위로 볼 수 없다고 하여 불법원인급여가 아니라고 한 원심 판단을 수긍한 사례,민사,0
형사사건에서 압수한 주식에 대한 몰수판결이 선고되지 않고 그대로 확정되어 압수물에 대한 환부의무가 발생하였음에도 압수물을 환부하지 않아 환부받을 자에게 손해가 발생한 경우 손해액의 산정기준에 관하여 환부의무 발생 당시의 주가와 원심 변론종결일 현재의 주가 사이의 시가차액이라는 주장을 배척하고 환부의무 발생시점의 주식의 주가총액에 대한 민사법정이자 상당액이라고 판단한 원심을 수긍한 사례,민사,0
압수물을 환부받을 자가 압수 후 소유권을 포기한 경우 수사기관의 압수물 환부의무가 면제되는지 여부,민사,0
압수물에 대한 몰수의 선고가 포함되지 않은 형사판결이 선고되어 확정된 경우 검사에게 압수물을 환부하여야 할 의무가 당연히 발생하는지 여부,민사,0
소송계속 중 회사인 일방 당사자의 합병에 의한 소멸로 인하여 소송절차 중단사유가 발생하였음에도 법원이 이를 간과하고 판결을 선고하였으나 이미 소송대리인이 선임되어 있었던 경우 그 하자의 치유 방법,민사,0
어음할인의 성질이 소비대차인지 어음의 매매에 해당하는지 여부의 판단 기준,민사,0
대환의 법적 성질과 기존 채무에 대한 보증책임의 존속 여부,민사,0
공공사업의 시행으로 인한 손실보상액의 산정 시기 및 영업의 폐지나 휴업에 대한 손실보상의 대상에서 제외되는 영업의 종류,민사,0
도로구역 결정고시 전에 공장을 운영하다가 고시 후에 시로부터 3년 내에 공장을 이전할 것을 조건으로 공장설립허가를 받았더라도 그 공장부지가 수용되었다면 휴업보상의 대상이 된다고 본 사례,민사,0
재결에 대하여 볼복절차를 취하지 아니함으로써 그 재결에 대하여 더 이상 다툴 수 없게 된 경우 기업자가 이미 보상금을 지급받은 자에 대하여 민사소송으로 부당이득의 반환을 구할 수 있는지 여부,민사,0
기판력의 시적 범위 및 전소에서 정지조건 미성취를 이유로 청구가 기각된 경우 그 사실심 변론종결 후에 조건이 성취되었다면 동일한 청구에 대하여 다시 소를 제기할 수 있는지 여부,민사,0
진의 아닌 의사표시에 있어서의 '진의'의 의미 및 표의자가 의사표시의 내용을 진정으로 바라지는 아니하였으나 그것을 최선이라고 판단하여 의사표시를 한 경우 진의 아닌 의사표시에 해당하는지 여부,민사,0
사용자의 의원면직처분이 해고에 해당하는지 여부의 판단 기준,민사,0
변제공탁의 요건인 민법  후단의 '변제자가 과실 없이 채권자를 알 수 없는 경우'의 의미,민사,0
양도금지 특약이 붙은 채권이 양도된 경우에 채무자가 민법  후단의 채권자 불확지를 원인으로 하여 변제공탁을 할 수 있는지 여부,민사,0
피담보채무의 소멸 또는 근저당권설정등기의 원인무효를 이유로 근저당권 이전의 부기등기에 대하여 말소를 구할 소의 이익이 있는지 여부 및 근저당권 이전의 부기등기가 경료된 경우 근저당권설정등기 말소청구의 상대방,민사,0
근저당권설정자가 피담보채무 부존재 확인과 함께 근저당권설정등기의 말소를 구하는 경우 피담보채무 부존재 확인을 구할 소의 이익이 있는지 여부,민사,0
부동산에 대한 부당한 가처분으로 인하여 처분기회를 상실하였거나 그 대가를 제때 지급받지 못한 것에 의한 손해액을 산정함에 있어서 소송촉진등에관한특례법  소정의 법정이율이 적용되는지 여부,민사,0
부동산의 등기청구권을 보전하기 위한 처분금지가처분이 부당하게 집행된 경우 그로 인한 손해의 발생 여부,민사,0
당사자 일방이 화해조서나 조정조서의 당연무효 사유를 주장하며 기일지정신청을 한 경우 법원이 취해야 할 조치,민사,0
당사자 일방이 조정조서에 대하여 불복하면서 제출한 서면의 제목이 '이의신청서'이고 민사조정법 가 그 불복신청의 근거 조문으로 기재되어 있으나 그 불복사유가 조정이 성립된 바 없는데도 조정이 성립된 것처럼 조정조서가 작성되어 조정조서가 무효라는 취지인 경우 위 서면은 조정조서의 당연무효 사유를 주장하며 한 기일지정신청으로 보아 처리하는 것이 상당하다고 본 사례,민사,0
법인에 대한 송달에 있어 그 대표자가 겸임하고 있는 다른 법인의 영업소 또는 사무소가 적법한 송달장소인지 여부,민사,0
민법상 법인의 이사회의 결의에 부존재 혹은 무효 등 하자가 있는 경우 그 무효의 주장시기 및 방법,민사,0
임차인이 임대차 종료 후 임차 건물을 계속 점유하였으나 본래 임대차계약상의 목적에 따라 사용·수익하지 아니한 경우 부당이득반환의무의 성립 여부,민사,0
임대차보증금의 지급을 명하는 확정판결의 기판력이 임대차보증금에 의해 담보되는 연체차임채무 등의 부존재에도 미치는지 여부,민사,0
변론 내용에 대한 조서의 증명력,민사,0
"구상금청구사건의 변론조서에 원·피고 쌍방의 다툼 없는 사실로서 ""손해배상금액은 적절한 것으로 인정한다.""고 기재되어 있는 경우 원고가 주장하는 피해자가 사고로 입은 손해액을 피고가 인정하겠다는 취지에 불과한 것으로 보고 증거에 의하여 그 손해 중 피고가 배상할 책임액을 정한 원심에는 자백의 구속력에 관한 법리 내지 변론주의의 원칙에 위반한 위법이 없다고 한 사례",민사,0
공사감리 중 감리인 소속 직원에게 발생한 사고에 대한 도급인의 면책약정의 해석,민사,0
당사자가 서증을 제출하거나 당사자의 변론을 전체적으로 관찰하여 볼 때 주요사실에 관한 간접적 진술이 있는 경우 주요사실의 주장이 있는 것으로 보아야 하는지 여부,민사,0
간접사실에 대하여 변론주의가 적용되는지 여부,민사,0
항공운송인이 수입항공화물을 보세창고업자에게 인도하는 것만으로 그 항공화물이 수하인에게 인도된 것으로 볼 수 있는지 여부,민사,0
보세창고업자가 항공운송인의 지시 없이 수하인이 아닌 사람에게 항공화물을 인도한 경우 손해배상책임의 발생 여부,민사,0
보세창고업자가 관세행정법규에 의한 화물의 반출절차 및 통제에 따라 화물을 반출하였다는 사정이 보세창고업자의 주의의무에 영향을 미치는지 여부,민사,0
항공화물운송장상의 수하인에게 보세창고업자가 항공운송인의 지시 없이 항공화물운송장상의 수하인이 아닌 자에게 화물을 인도할 것을 예상하여 이를 저지할 의무가 있는지 여부,민사,0
제1심에서 원고가 승소하였으나 항소심에서 원고에 대한 승계참가가 이루어졌음에도 승계참가인의 청구에 대한 판단 없이 단순히 피고의 항소를 기각한 원심판결에는 직권파기사유가 있다고 한 사례,민사,0
산업재해보상보험법   단서 소정의 '하나의 사업'의 의미,민사,0
불법행위로 인하여 입은 생명 또는 신체상 손해의 배상을 구하는 소송에서 손해배상의무의 존부나 범위에 관한 항쟁이 상당한지 여부를 적극적 손해와 소극적 손해에 관하여 각기 따로 판단하여야 하는지 여부,민사,0
성명의 결합으로 이루어진 결합상표의 유사 여부 판단 기준,민사,0
'PAOLOGUCCI' 관련 표장과 'GUCCI' 관련 상표가 유사하다고 한 사례,민사,0
파산법   소정의 외국에서 선고한 파산은 한국 내에 있는 재산에 대하여는 그 효력이 없다는 규정의 의미,민사,0
채무자가 약속어음을 발행함으로써 새로운 채무를 부담하고 그 채무부담으로 인하여 채무자가 채무초과상태에 빠지거나 이미 빠져 있던 채무초과상태가 더욱 악화·심화되는 경우 그 약속어음의 발행이 사해행위에 해당하는지 여부,민사,0
채권자취소권에 있어서의 피보전채권을 산정하는 기준 시점과 그 범위,민사,0
채무자의 약속어음의 발행이 사해행위에 해당하고 그 어음을 발행받은 수익자가 약속어음에 관하여 공정증서를 작성받는 등으로 채무명의를 얻어 강제집행에까지 나아갔으나 그 강제집행절차가 종료되지 아니한 경우 그 채무명의의 반환이나 인도 등에 의한 원상회복을 인정할 수 있는지 여부,민사,0
선행경매절차에서 한 주소변경신고의 효력이 후행경매절차에 영향을 미치는지 여부,민사,0
입찰기일과 낙찰기일의 통지누락과 채무자의 손해발생 여부,민사,0
서증에 있어서 형식적 증거력과 실질적 증명력의 판단 순서,민사,0
사본만에 의한 서증의 제출과 책문권의 상실,민사,0
원본의 존재 및 원본의 성립의 진정에 관하여 다툼이 있는 경우 서증으로서 사본 제출의 효과,민사,0
서증 제출에 있어 원본제출이 요구되지 않는 경우와 그 주장·입증책임의 소재,민사,0
민사소송상의 변론주의의 적용 범위,민사,0
매입은행이 수익자에게 마스터신용장에 터잡아 백투백신용장을 개설해 주고 그 백투백신용장의 대금결제를 위한 자금을 대출하면서 그 대출금의 담보를 위하여 마스터신용장 관련 서류를 교부받은 경우 신용장통일규칙상 마스터신용장의 매입이 이루어졌다고 볼 수 없다고 한 사례,민사,0
